appid,name,release_date,release_year,year_range,developer,publisher,free_to_play,virtual_reality_support,singleplayer,multiplayer,windows_support,mac_support,linux_support,required_age,categories,steamspy_tags,achievements,general_rating,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,total_reviews,genres,value
49520,Borderlands 2,2012-09-20,2012,2012 - 2015,Gearbox Software;Aspyr (Mac);Aspyr (Linux),2K;Aspyr (Mac);Aspyr (Linux),FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,18,Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,FPS;Co-op;RPG,69,Positive,144595,11021,3276,1139,5M to 10M,19.99,155616,Genre2,RPG
620,Portal 2,2011-04-18,2011,2009 - 2011,Valve,Valve,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Workshop;Steam Cloud;Stats;Includes level editor;Commentary available,Puzzle;Co-op;First-Person,51,Extremely Positive,138220,1891,1102,520,10M to 20M,7.19,140111,Genre1,Action
620,Portal 2,2011-04-18,2011,2009 - 2011,Valve,Valve,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Workshop;Steam Cloud;Stats;Includes level editor;Commentary available,Puzzle;Co-op;First-Person,51,Extremely Positive,138220,1891,1102,520,10M to 20M,7.19,140111,Genre2,Adventure
8930,Sid Meier's Civilization® V,2010-09-23,2010,2009 - 2011,Firaxis Games;Aspyr (Mac);Aspyr (Linux),2K;Aspyr (Mac);Aspyr (Linux),FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,TRUE,TRUE,0,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Turn-Based Strategy;Strategy;Turn-Based,286,Extremely Positive,129030,5565,4760,1797,5M to 10M,19.99,134595,Genre1,Strategy
10,Counter-Strike,2000-11-01,2000,2000 - 2004,Valve,Valve,FALSE,FALSE,FALSE,Local + Online,TRUE,TRUE,TRUE,0,Multi-player;Online Multi-Player;Local Multi-Player;Valve Anti-Cheat enabled,Action;FPS;Multiplayer,0,Extremely Positive,124534,3339,17612,317,10M to 20M,7.19,127873,Genre1,Action
319630,Life is Strange - Episode 1,2015-01-29,2015,2012 - 2015,DONTNOD Entertainment;Feral Interactive (Mac);Feral Interactive (Linux),Square Enix;Feral interactive (Mac);Feral Interactive (Linux),FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,16,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Story Rich;Choices Matter;Great Soundtrack,60,Extremely Positive,118634,4496,412,145,5M to 10M,0,123130,Genre1,Action
319630,Life is Strange - Episode 1,2015-01-29,2015,2012 - 2015,DONTNOD Entertainment;Feral Interactive (Mac);Feral Interactive (Linux),Square Enix;Feral interactive (Mac);Feral Interactive (Linux),FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,16,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Story Rich;Choices Matter;Great Soundtrack,60,Extremely Positive,118634,4496,412,145,5M to 10M,0,123130,Genre2,Adventure
413150,Stardew Valley,2016-02-26,2016,2016 - 2019,ConcernedApe,ConcernedApe,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG;Simulation;Pixel Graphics,40,Extremely Positive,118217,3761,2868,1728,2M to 5M,10.99,121978,Genre1,Indie
413150,Stardew Valley,2016-02-26,2016,2016 - 2019,ConcernedApe,ConcernedApe,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG;Simulation;Pixel Graphics,40,Extremely Positive,118217,3761,2868,1728,2M to 5M,10.99,121978,Genre2,RPG
413150,Stardew Valley,2016-02-26,2016,2016 - 2019,ConcernedApe,ConcernedApe,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG;Simulation;Pixel Graphics,40,Extremely Positive,118217,3761,2868,1728,2M to 5M,10.99,121978,Genre3,Simulation
242760,The Forest,2018-04-30,2018,2016 - 2019,Endnight Games Ltd,Endnight Games Ltd,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,FALSE,FALSE,18,Single-player;Multi-player;Co-op;Partial Controller Support;Steam Cloud,Survival;Open World;Horror,45,Positive,110460,8881,2417,1127,2M to 5M,15.49,119341,Genre1,Action
242760,The Forest,2018-04-30,2018,2016 - 2019,Endnight Games Ltd,Endnight Games Ltd,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,FALSE,FALSE,18,Single-player;Multi-player;Co-op;Partial Controller Support;Steam Cloud,Survival;Open World;Horror,45,Positive,110460,8881,2417,1127,2M to 5M,15.49,119341,Genre2,Adventure
242760,The Forest,2018-04-30,2018,2016 - 2019,Endnight Games Ltd,Endnight Games Ltd,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,FALSE,FALSE,18,Single-player;Multi-player;Co-op;Partial Controller Support;Steam Cloud,Survival;Open World;Horror,45,Positive,110460,8881,2417,1127,2M to 5M,15.49,119341,Genre3,Indie
242760,The Forest,2018-04-30,2018,2016 - 2019,Endnight Games Ltd,Endnight Games Ltd,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,FALSE,FALSE,18,Single-player;Multi-player;Co-op;Partial Controller Support;Steam Cloud,Survival;Open World;Horror,45,Positive,110460,8881,2417,1127,2M to 5M,15.49,119341,Genre4,Simulation
107410,Arma 3,2013-09-12,2013,2012 - 2015,Bohemia Interactive,Bohemia Interactive,FALSE,FALSE,TRUE,Local + Online + Co-op,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Steam Achievements;Steam Trading Cards;Captions available;Steam Workshop;Partial Controller Support;Steam Leaderboards;Includes level editor,Simulation;Military;Multiplayer,104,Positive,105034,12524,18823,3621,2M to 5M,29.99,117558,Genre1,Action
107410,Arma 3,2013-09-12,2013,2012 - 2015,Bohemia Interactive,Bohemia Interactive,FALSE,FALSE,TRUE,Local + Online + Co-op,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Steam Achievements;Steam Trading Cards;Captions available;Steam Workshop;Partial Controller Support;Steam Leaderboards;Includes level editor,Simulation;Military;Multiplayer,104,Positive,105034,12524,18823,3621,2M to 5M,29.99,117558,Genre2,Simulation
107410,Arma 3,2013-09-12,2013,2012 - 2015,Bohemia Interactive,Bohemia Interactive,FALSE,FALSE,TRUE,Local + Online + Co-op,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Steam Achievements;Steam Trading Cards;Captions available;Steam Workshop;Partial Controller Support;Steam Leaderboards;Includes level editor,Simulation;Military;Multiplayer,104,Positive,105034,12524,18823,3621,2M to 5M,29.99,117558,Genre3,Strategy
322330,Don't Starve Together,2016-04-21,2016,2016 - 2019,Klei Entertainment,Klei Entertainment,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Full controller support;Steam Trading Cards;Steam Workshop,Survival;Multiplayer;Co-op,0,Extremely Positive,108601,4206,1070,404,5M to 10M,10.99,112807,Genre1,Adventure
322330,Don't Starve Together,2016-04-21,2016,2016 - 2019,Klei Entertainment,Klei Entertainment,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Full controller support;Steam Trading Cards;Steam Workshop,Survival;Multiplayer;Co-op,0,Extremely Positive,108601,4206,1070,404,5M to 10M,10.99,112807,Genre2,Indie
322330,Don't Starve Together,2016-04-21,2016,2016 - 2019,Klei Entertainment,Klei Entertainment,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Full controller support;Steam Trading Cards;Steam Workshop,Survival;Multiplayer;Co-op,0,Extremely Positive,108601,4206,1070,404,5M to 10M,10.99,112807,Genre3,Simulation
698780,Doki Doki Literature Club!,2017-10-06,2017,2016 - 2019,Team Salvato,Team Salvato,TRUE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player,Psychological Horror;Anime;Visual Novel,0,Extremely Positive,108556,3588,162,99,2M to 5M,0,112144,Genre1,Casual
698780,Doki Doki Literature Club!,2017-10-06,2017,2016 - 2019,Team Salvato,Team Salvato,TRUE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player,Psychological Horror;Anime;Visual Novel,0,Extremely Positive,108556,3588,162,99,2M to 5M,0,112144,Genre2,Free to Play
698780,Doki Doki Literature Club!,2017-10-06,2017,2016 - 2019,Team Salvato,Team Salvato,TRUE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player,Psychological Horror;Anime;Visual Novel,0,Extremely Positive,108556,3588,162,99,2M to 5M,0,112144,Genre3,Indie
374320,DARK SOULS™ III,2016-04-11,2016,2016 - 2019,"FromSoftware, Inc.","FromSoftware, Inc.;BANDAI NAMCO Entertainment",FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards,Dark Fantasy;Difficult;RPG,43,Positive,100412,9953,4222,1776,2M to 5M,39.99,110365,Genre1,Action
236390,War Thunder,2013-08-15,2013,2012 - 2015,Gaijin Entertainment,Gaijin Entertainment,TRUE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;MMO;Co-op;Cross-Platform Multiplayer;Steam Achievements;In-App Purchases;Partial Controller Support,Free to Play;World War II;Multiplayer,46,Positive,83852,22166,4200,297,10M to 20M,0,106018,Genre1,Action
236390,War Thunder,2013-08-15,2013,2012 - 2015,Gaijin Entertainment,Gaijin Entertainment,TRUE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;MMO;Co-op;Cross-Platform Multiplayer;Steam Achievements;In-App Purchases;Partial Controller Support,Free to Play;World War II;Multiplayer,46,Positive,83852,22166,4200,297,10M to 20M,0,106018,Genre2,Free to Play
236390,War Thunder,2013-08-15,2013,2012 - 2015,Gaijin Entertainment,Gaijin Entertainment,TRUE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;MMO;Co-op;Cross-Platform Multiplayer;Steam Achievements;In-App Purchases;Partial Controller Support,Free to Play;World War II;Multiplayer,46,Positive,83852,22166,4200,297,10M to 20M,0,106018,Genre3,Massively Multiplayer
236390,War Thunder,2013-08-15,2013,2012 - 2015,Gaijin Entertainment,Gaijin Entertainment,TRUE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;MMO;Co-op;Cross-Platform Multiplayer;Steam Achievements;In-App Purchases;Partial Controller Support,Free to Play;World War II;Multiplayer,46,Positive,83852,22166,4200,297,10M to 20M,0,106018,Genre4,Simulation
391540,Undertale,2015-09-15,2015,2012 - 2015,tobyfox,tobyfox,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Trading Cards,Great Soundtrack;Story Rich;Choices Matter,0,Extremely Positive,97832,4496,679,443,2M to 5M,6.99,102328,Genre1,Indie
391540,Undertale,2015-09-15,2015,2012 - 2015,tobyfox,tobyfox,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Trading Cards,Great Soundtrack;Story Rich;Choices Matter,0,Extremely Positive,97832,4496,679,443,2M to 5M,6.99,102328,Genre2,RPG
222880,Insurgency,2014-01-22,2014,2012 - 2015,New World Interactive,New World Interactive,FALSE,FALSE,FALSE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Valve Anti-Cheat enabled;Includes level editor,FPS;Realistic;Tactical,100,Positive,92355,9570,712,245,2M to 5M,6.99,101925,Genre1,Action
222880,Insurgency,2014-01-22,2014,2012 - 2015,New World Interactive,New World Interactive,FALSE,FALSE,FALSE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Valve Anti-Cheat enabled;Includes level editor,FPS;Realistic;Tactical,100,Positive,92355,9570,712,245,2M to 5M,6.99,101925,Genre2,Indie
222880,Insurgency,2014-01-22,2014,2012 - 2015,New World Interactive,New World Interactive,FALSE,FALSE,FALSE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Valve Anti-Cheat enabled;Includes level editor,FPS;Realistic;Tactical,100,Positive,92355,9570,712,245,2M to 5M,6.99,101925,Genre3,Strategy
203160,Tomb Raider,2013-03-04,2013,2012 - 2015,Crystal Dynamics;Eidos-Montréal;Feral Interactive (Mac);Feral Interactive (Linux),Square Enix;Feral Interactive (Mac);Feral Interactive (Linux),FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,TRUE,TRUE,18,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Action;Female Protagonist,50,Extremely Positive,93509,4103,527,475,5M to 10M,14.99,97612,Genre1,Action
203160,Tomb Raider,2013-03-04,2013,2012 - 2015,Crystal Dynamics;Eidos-Montréal;Feral Interactive (Mac);Feral Interactive (Linux),Square Enix;Feral Interactive (Mac);Feral Interactive (Linux),FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,TRUE,TRUE,18,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Action;Female Protagonist,50,Extremely Positive,93509,4103,527,475,5M to 10M,14.99,97612,Genre2,Adventure
264710,Subnautica,2018-01-23,2018,2016 - 2019,Unknown Worlds Entertainment,Unknown Worlds Entertainment,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;VR Support,Survival;Open World;Exploration,17,Positive,90155,5413,1446,937,2M to 5M,19.49,95568,Genre1,Adventure
264710,Subnautica,2018-01-23,2018,2016 - 2019,Unknown Worlds Entertainment,Unknown Worlds Entertainment,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;VR Support,Survival;Open World;Exploration,17,Positive,90155,5413,1446,937,2M to 5M,19.49,95568,Genre2,Indie
291550,Brawlhalla,2017-10-17,2017,2016 - 2019,Blue Mammoth Games,Ubisoft,TRUE,FALSE,TRUE,Local + Online + Co-op,TRUE,TRUE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards,Free to Play;Multiplayer;Fighting,39,Positive,73268,14489,724,146,10M to 20M,0,87757,Genre1,Action
291550,Brawlhalla,2017-10-17,2017,2016 - 2019,Blue Mammoth Games,Ubisoft,TRUE,FALSE,TRUE,Local + Online + Co-op,TRUE,TRUE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards,Free to Play;Multiplayer;Fighting,39,Positive,73268,14489,724,146,10M to 20M,0,87757,Genre2,Free to Play
291550,Brawlhalla,2017-10-17,2017,2016 - 2019,Blue Mammoth Games,Ubisoft,TRUE,FALSE,TRUE,Local + Online + Co-op,TRUE,TRUE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards,Free to Play;Multiplayer;Fighting,39,Positive,73268,14489,724,146,10M to 20M,0,87757,Genre3,Indie
239140,Dying Light,2015-01-26,2015,2012 - 2015,Techland,Techland Publishing,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,18,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Valve Anti-Cheat enabled;Includes level editor,Zombies;Survival;Open World,68,Positive,78192,6176,2033,1299,2M to 5M,24.99,84368,Genre1,Action
239140,Dying Light,2015-01-26,2015,2012 - 2015,Techland,Techland Publishing,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,18,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Valve Anti-Cheat enabled;Includes level editor,Zombies;Survival;Open World,68,Positive,78192,6176,2033,1299,2M to 5M,24.99,84368,Genre2,RPG
8870,BioShock Infinite,2013-03-25,2013,2012 - 2015,Irrational Games;Aspyr (Mac);Virtual Programming (Linux),2K;Aspyr (Mac),FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,FPS;Story Rich;Action,80,Extremely Positive,79442,3846,614,519,2M to 5M,19.99,83288,Genre1,Action
211820,Starbound,2016-07-22,2016,2016 - 2019,Chucklefish,Chucklefish,FALSE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop,Sandbox;Adventure;Survival,51,Positive,74162,7816,3556,2055,2M to 5M,11.99,81978,Genre1,Action
211820,Starbound,2016-07-22,2016,2016 - 2019,Chucklefish,Chucklefish,FALSE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop,Sandbox;Adventure;Survival,51,Positive,74162,7816,3556,2055,2M to 5M,11.99,81978,Genre2,Adventure
211820,Starbound,2016-07-22,2016,2016 - 2019,Chucklefish,Chucklefish,FALSE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop,Sandbox;Adventure;Survival,51,Positive,74162,7816,3556,2055,2M to 5M,11.99,81978,Genre3,Casual
211820,Starbound,2016-07-22,2016,2016 - 2019,Chucklefish,Chucklefish,FALSE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop,Sandbox;Adventure;Survival,51,Positive,74162,7816,3556,2055,2M to 5M,11.99,81978,Genre4,Indie
211820,Starbound,2016-07-22,2016,2016 - 2019,Chucklefish,Chucklefish,FALSE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop,Sandbox;Adventure;Survival,51,Positive,74162,7816,3556,2055,2M to 5M,11.99,81978,Genre5,RPG
240,Counter-Strike: Source,2004-11-01,2004,2000 - 2004,Valve,Valve,FALSE,FALSE,FALSE,Multiplayer (Unspecified),TRUE,TRUE,TRUE,0,Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Cloud;Valve Anti-Cheat enabled;Stats;Includes Source SDK,Action;FPS;Multiplayer,147,Extremely Positive,76640,3497,6842,400,10M to 20M,7.19,80137,Genre1,Action
48700,Mount & Blade: Warband,2010-03-31,2010,2009 - 2011,TaleWorlds Entertainment,TaleWorlds Entertainment,FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,TRUE,TRUE,0,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Workshop,Medieval;RPG;Open World,80,Extremely Positive,75872,2213,7932,1884,2M to 5M,14.99,78085,Genre1,Action
